,ID,calldate,callend,duration,connect_duration,progress_time,first_rtp_time,caller,caller_domain,caller_reverse,callername,callername_reverse,called,called_domain,called_reverse,sipcallerip,sipcallerport,sipcalledip,sipcalledport,whohanged,bye,lastSIPresponse_id,lastSIPresponseNum,sighup,dscp,a_index,b_index,a_payload,b_payload,a_saddr,b_saddr,a_received,b_received,a_lost,b_lost,a_ua_id,b_ua_id,a_avgjitter_mult10,b_avgjitter_mult10,a_maxjitter,b_maxjitter,a_sl1,a_sl2,a_sl3,a_sl4,a_sl5,a_sl6,a_sl7,a_sl8,a_sl9,a_sl10,a_d50,a_d70,a_d90,a_d120,a_d150,a_d200,a_d300,b_sl1,b_sl2,b_sl3,b_sl4,b_sl5,b_sl6,b_sl7,b_sl8,b_sl9,b_sl10,b_d50,b_d70,b_d90,b_d120,b_d150,b_d200,b_d300,a_mos_lqo_mult10,b_mos_lqo_mult10,a_mos_f1_mult10,a_mos_f2_mult10,a_mos_adapt_mult10,b_mos_f1_mult10,b_mos_f2_mult10,b_mos_adapt_mult10,a_rtcp_loss,a_rtcp_maxfr,a_rtcp_avgfr_mult10,a_rtcp_maxjitter,a_rtcp_avgjitter_mult10,b_rtcp_loss,b_rtcp_maxfr,b_rtcp_avgfr_mult10,b_rtcp_maxjitter,b_rtcp_avgjitter_mult10,a_last_rtp_from_end,b_last_rtp_from_end,payload,jitter_mult10,mos_min_mult10,a_mos_min_mult10,b_mos_min_mult10,packet_loss_perc_mult1000,a_packet_loss_perc_mult1000,b_packet_loss_perc_mult1000,delay_sum,a_delay_sum,b_delay_sum,delay_avg_mult100,a_delay_avg_mult100,b_delay_avg_mult100,delay_cnt,a_delay_cnt,b_delay_cnt,rtcp_avgfr_mult10,rtcp_avgjitter_mult10,lost,id_sensor,price_operator_mult100,price_operator_currency_id,price_customer_mult100,price_customer_currency_id,reason_sip_cause,reason_sip_text_id,reason_q850_cause,reason_q850_text_id,caller_silence,called_silence,caller_silence_end,called_silence_end,a_mos_xr_min_mult10,b_mos_xr_min_mult10,a_mos_xr_mult10,b_mos_xr_mult10,response_time_100,response_time_xxx,a_mos_f1_min_mult10,a_mos_f2_min_mult10,a_mos_adapt_min_mult10,b_mos_f1_min_mult10,b_mos_f2_min_mult10,b_mos_adapt_min_mult10,a_rtp_ptime,b_rtp_ptime,flags,ipaddr_caller,ipaddr_called,ipaddr_lat_sip_caller,ipaddr_lat_ip_called,ipaddr_lons_ip_caller,ipaddr_lons_ip_called,caller_city_asn,called_city_asn
3326,76104252,2018-05-01 10:44:47,2018-05-01 10:53:12,505,501.0,3.0,3.0,519631,sanitized,69151+,sanitized,sanitized,188860,sanitized,068881,3227975507,11000,3510265337,5060,caller,3,1,200,0,33685550,1.0,0.0,0.0,0.0,3227975507.0,3341778707.0,25066.0,25091.0,1.0,4.0,2.0,,2.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,16.0,4.0,16.0,60.0,60.0,0.0,6000.0,6000.0,0.0,1.0,1.0,0.0,,,4.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,3282.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3327,76109116,2018-05-01 12:24:53,2018-05-01 12:25:27,34,30.0,0.0,4.0,519659,sanitized,69151+,sanitized,sanitized,222,sanitized,222,3227975504,7000,1176303759,4539,caller,3,1,200,0,34209802,2.0,1.0,9.0,9.0,3227975506.0,1176303759.0,1446.0,1462.0,0.0,0.0,2.0,3912.0,1.0,80.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,3.0,1.0,1.0,0.0,0.0,,,45.0,45.0,45.0,42.0,45.0,42.0,0.0,0.0,0.0,2.0,18.0,,,,,,0.0,0.0,9.0,80.0,45.0,45.0,45.0,0.0,0.0,0.0,1885.0,0.0,1885.0,7854.0,0.0,7854.0,24.0,0.0,24.0,0.0,18.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,64.0,114.0,45.0,45.0,45.0,39.0,45.0,41.0,20.0,20.0,,192.102.255.80,70.28.248.143,43.6319,44.2099,-79.3716,-80.6238,,Priceville
3328,76104254,2018-05-01 10:44:47,2018-05-01 10:53:12,505,501.0,3.0,3.0,519631,sanitized,69151+,sanitized,sanitized,188860,sanitized,068881,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554478,1.0,0.0,0.0,0.0,3227975507.0,3341778707.0,25066.0,25093.0,0.0,0.0,2.0,,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,60.0,0.0,6000.0,6000.0,0.0,1.0,1.0,0.0,,,0.0,802,,,,,,,16.0,21.0,,,,,,,,,4.0,3281.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3329,76107838,2018-05-01 12:11:34,2018-05-01 12:13:05,91,53.0,2.0,38.0,519659,sanitized,69151+,sanitized,sanitized,151945,sanitized,549151,3227975506,11000,3438593084,5060,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975506.0,3438593084.0,2614.0,2627.0,0.0,0.0,2.0,,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,1883.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,,Toronto
3332,76104047,2018-05-01 10:42:08,2018-05-01 10:42:57,49,28.0,0.0,,519637,sanitized,69151+,sanitized,sanitized,151963,sanitized,369151,3227975507,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,1.0,579.0,,,,,,,,,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3333,76104049,2018-05-01 10:42:08,2018-05-01 10:42:57,49,28.0,0.0,,519637,sanitized,69151+,sanitized,sanitized,151963,sanitized,369151,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554432,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,4.0,578.0,,,,,,,,,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3335,76106612,2018-05-01 11:54:05,2018-05-01 11:57:54,229,223.0,1.0,1.0,519641,sanitized,69151+,sanitized,sanitized,122637,sanitized,736221,3227975507,11000,3510265337,5060,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975507.0,1816071814.0,11361.0,11393.0,1.0,0.0,2.0,,2.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,1.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,9.0,9.0,0.0,120.0,120.0,0.0,6000.0,6000.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,540.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3337,76104054,2018-05-01 10:42:09,2018-05-01 10:42:57,48,28.0,0.0,21.0,519637,sanitized,69151+,sanitized,sanitized,600,sanitized,006,3227975507,11000,1217120847,15426,callee,3,1,200,0,33685504,2.0,1.0,9.0,9.0,3227975507.0,1217120847.0,1355.0,1370.0,0.0,0.0,2.0,,1.0,48.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,9.0,48.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,427.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,72.139.202.79,43.6319,43.6404,-79.3716,-79.3995,,Toronto
3338,76104057,2018-05-01 10:42:09,2018-05-01 10:42:57,48,28.0,0.0,21.0,519637,sanitized,69151+,sanitized,sanitized,600,sanitized,006,3227975504,7000,1217120847,15426,callee,3,1,200,0,33554432,2.0,1.0,9.0,9.0,3227975507.0,1217120847.0,1355.0,1370.0,0.0,0.0,2.0,,1.0,47.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,9.0,47.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,16.0,21.0,,,,,,,,,355.0,426.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,72.139.202.79,43.6319,43.6404,-79.3716,-79.3995,,Toronto
3339,76106618,2018-05-01 11:54:05,2018-05-01 11:57:54,229,223.0,1.0,1.0,519641,sanitized,69151+,sanitized,sanitized,122637,sanitized,736221,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975507.0,1816071814.0,11361.0,11392.0,0.0,0.0,2.0,,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,1.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,120.0,120.0,0.0,6000.0,6000.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,4.0,539.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3340,76103837,2018-05-01 10:10:45,2018-05-01 10:12:47,122,86.0,1.0,1.0,519679,sanitized,69151+,sanitized,sanitized,122637,sanitized,736221,3227975504,5060,3510265337,5060,callee,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975507.0,1816071814.0,6061.0,6076.0,0.0,0.0,2.0,,2.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,44.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,,,,,,,16.0,,,,,,,,,,4.0,542.0,45.0,45.0,39.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3343,76103839,2018-05-01 10:10:45,2018-05-01 10:12:47,122,86.0,1.0,1.0,519679,sanitized,69151+,sanitized,sanitized,122637,sanitized,736221,3227975507,11000,3510265337,5060,callee,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975507.0,1816071814.0,6061.0,6078.0,0.0,0.0,2.0,,2.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,44.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801,,,,,,,16.0,,,,,,,,,,2.0,544.0,45.0,45.0,39.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3348,76102822,2018-05-01 02:48:20,2018-05-01 02:48:46,26,24.0,2.0,2.0,519679,sanitized,69151+,sanitized,sanitized,151943,sanitized,349151,3227975506,11000,3438593084,5060,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975506.0,3438593084.0,1183.0,1198.0,0.0,0.0,2.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,2060.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,,Toronto
3349,76108968,2018-05-01 12:23:50,2018-05-01 12:24:35,45,18.0,6.0,6.0,519633,sanitized,69151+,sanitized,sanitized,151967,sanitized,769151,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554478,1.0,0.0,0.0,0.0,3227975507.0,3495526469.0,1937.0,1960.0,0.0,0.0,2.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,16.0,21.0,,,,,,,,,4.0,5834.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3350,76102826,2018-05-01 02:48:20,2018-05-01 02:48:46,26,24.0,2.0,2.0,519679,sanitized,69151+,sanitized,sanitized,151943,sanitized,349151,3227975504,5060,3438593084,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975506.0,3438593084.0,1183.0,1198.0,0.0,0.0,2.0,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,50.0,2059.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,,Toronto
3357,76103618,2018-05-01 08:57:06,2018-05-01 08:58:22,76,67.0,1.0,10.0,519637,sanitized,69151+,sanitized,sanitized,200,sanitized,002,3227975507,11000,1217121724,7808,callee,3,1,200,0,33685504,2.0,1.0,0.0,0.0,3227975507.0,1217121724.0,3312.0,3324.0,0.0,0.0,2.0,,2.0,46.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,46.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,60.0,0.0,6000.0,6000.0,0.0,1.0,1.0,0.0,,,0.0,801,,,,,,,,,,,,,,,,,1.0,905.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,72.139.205.188,43.6319,43.6404,-79.3716,-79.3995,,Toronto
3358,76103620,2018-05-01 08:57:06,2018-05-01 08:58:22,76,67.0,1.0,10.0,519637,sanitized,69151+,sanitized,sanitized,200,sanitized,002,3227975504,7000,1217121724,7808,callee,3,1,200,0,33554432,2.0,1.0,0.0,0.0,3227975507.0,1217121724.0,3302.0,3316.0,0.0,0.0,2.0,,2.0,46.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,46.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,60.0,0.0,6000.0,6000.0,0.0,1.0,1.0,0.0,,,0.0,802,,,,,,,,,,,,,,,,,801.0,904.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,72.139.205.188,43.6319,43.6404,-79.3716,-79.3995,,Toronto
3362,76103625,2018-05-01 09:00:00,2018-05-01 09:00:49,49,34.0,1.0,1.0,519637,sanitized,69151+,sanitized,sanitized,151961,sanitized,169151,3227975504,5060,3510265337,5060,callee,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975507.0,3495526469.0,2368.0,2377.0,0.0,0.0,2.0,,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,16.0,,,,,,,,,,4.0,699.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3363,76103627,2018-05-01 09:00:00,2018-05-01 09:00:49,49,34.0,1.0,1.0,519637,sanitized,69151+,sanitized,sanitized,151961,sanitized,169151,3227975507,11000,3510265337,5060,callee,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975507.0,3495526469.0,2368.0,2379.0,0.0,0.0,2.0,,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,801,,,,,,,16.0,,,,,,,,,,1.0,700.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3364,76109519,2018-05-01 12:22:57,2018-05-01 12:28:55,358,341.0,2.0,17.0,519686,sanitized,69151+,sanitized,sanitized,151960,sanitized,069151,3227975504,5060,3438593084,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975507.0,3438593084.0,17054.0,17071.0,0.0,0.0,2.0,,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,50.0,1517.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,,Toronto
3366,76109012,2018-05-01 12:23:50,2018-05-01 12:24:35,45,18.0,6.0,6.0,519633,sanitized,69151+,sanitized,sanitized,151967,sanitized,769151,3227975507,11000,3510265337,5060,caller,3,1,200,0,33685550,1.0,0.0,0.0,0.0,3227975507.0,3495526469.0,1937.0,1962.0,0.0,0.0,2.0,,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,5835.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3367,76109529,2018-05-01 12:22:57,2018-05-01 12:28:55,358,341.0,2.0,17.0,519686,sanitized,69151+,sanitized,sanitized,151960,sanitized,069151,3227975507,11000,3438593084,5060,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975507.0,3438593084.0,17049.0,17071.0,5.0,0.0,2.0,,2.0,2.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,1518.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,,Toronto
3369,76103644,2018-05-01 09:18:54,2018-05-01 09:20:04,70,47.0,1.0,23.0,519637,sanitized,69151+,sanitized,sanitized,200,sanitized,002,3227975507,11000,1217121724,7808,caller,3,1,200,0,33685504,2.0,1.0,0.0,0.0,3227975507.0,1217121724.0,2336.0,2350.0,0.0,0.0,2.0,,2.0,81.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,81.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,864.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,72.139.205.188,43.6319,43.6404,-79.3716,-79.3995,,Toronto
3370,76103646,2018-05-01 09:18:54,2018-05-01 09:20:04,70,47.0,1.0,23.0,519637,sanitized,69151+,sanitized,sanitized,200,sanitized,002,3227975504,7000,1217121724,7808,caller,3,1,200,0,33554432,2.0,1.0,0.0,0.0,3227975507.0,1217121724.0,2336.0,2350.0,0.0,0.0,2.0,,1.0,81.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,81.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,16.0,21.0,,,,,,,,,789.0,863.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,72.139.205.188,43.6319,43.6404,-79.3716,-79.3995,,Toronto
